"source_id","entry_id","url","source_title","source_url","source_type","authority","url_status","checked_at","language","note","official","status","owner","evidence"
"rosario:source:6","rosario","/baza-znaniy/rosario","Tonkosti.ru — путеводитель по Росарио","https://tonkosti.ru/%D0%A0%D0%BE%D1%81%D0%B0%D1%80%D0%B8%D0%BE","ru_blog","not_recorded","not_recorded","not_recorded","ru","логистика, общая информация о городе","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"rosario:source:7","rosario","/baza-znaniy/rosario","Travelask — автобус Буэнос-Айрес — Росарио","https://travelask.ru/bus/buenos-aires-rosario","ru_blog","not_recorded","not_recorded","not_recorded","ru","расписание и логистика автобусного сообщения","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"indec-consumer-price-index","rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","INDEC — Índice de precios al consumidor","https://www.indec.gob.ar/indec","official","primary","verified","2026-07-20","es","Официальная точка публикации аргентинского IPC; значения должны сопровождаться периодом и методологией.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"bank-of-russia-inflation-june-2026","rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","Банк России — динамика потребительских цен в июне 2026 года","https://www.cbr.ru/analytics/dkp/dinamic/CPD_2026-6/","official","primary","verified","2026-07-20","ru","Официальная оценка динамики потребительских цен в России; используется только вместе с периодом и без прямой подмены стоимости жизни.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"visa-russia-operations-suspension","rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","Visa — suspension of Russia operations","https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.18871.html","official","primary","verified","2026-07-20","en","Подтверждает, что выпущенные в России карты Visa не работают за пределами страны.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"bank-of-russia-cross-border-card-operations","rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","Банк России — трансграничные операции по Visa и Mastercard","https://www.cbr.ru/press/event/?id=12735","official","primary","verified","2026-07-20","en","Подтверждает ограничение использования выпущенных российскими банками карт Mastercard за рубежом.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-health-insurance-entry-2025","rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","Decreto 366/2025 — миграция и медицинская помощь","https://www.argentina.gob.ar/normativa/nacional/decreto-366-2025-413297/texto","official","primary","verified","2026-08-21","es","Актуальная правовая основа требования страховки при въезде и доступа иностранцев к медицинской помощи.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"tucuman-archeology","ruinas-de-quilmes","/baza-znaniy/ruinas-de-quilmes","Tucumán Turismo — Arqueología","https://www.tucumanturismo.gob.ar/subsecciones/lista/163/arqueologia","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"visit-argentina-quilmes","ruinas-de-quilmes","/baza-znaniy/ruinas-de-quilmes","Visit Argentina — Ruinas de Quilmes","https://www.argentina.travel/actividades/ruinas-de-quilmes","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-en-chubut:source:1","ruta-40-en-chubut","/baza-znaniy/ruta-40-en-chubut","Visit Argentina — Ruta 40 en Chubut","https://www.argentina.travel/actividades/ruta-40-en-chubut","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-en-santa-cruz:source:1","ruta-40-en-santa-cruz","/baza-znaniy/ruta-40-en-santa-cruz","Visit Argentina — Ruta 40 en Santa Cruz","https://www.argentina.travel/actividades/ruta-40-en-santa-cruz","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-sem-ozer:source:1","ruta-40-sem-ozer","/baza-znaniy/ruta-40-sem-ozer","La Ruta Natural (Ministerio de Turismo) — Ruta de los Siete Lagos","https://larutanatural.gob.ar/es/imperdible/48/ruta-de-los-siete-lagos","official","not_recorded","not_recorded","not_recorded","es","not_recorded","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-sem-ozer:source:2","ruta-40-sem-ozer","/baza-znaniy/ruta-40-sem-ozer","Villa La Angostura / San Martín de los Andes Turismo — Camino de los Siete Lagos","https://www.villalaangosturaturismo.gob.ar/circuitos/camino-de-los-siete-lagos/","official","not_recorded","not_recorded","not_recorded","es","длина маршрута, перечень озёр, состояние покрытия","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-sem-ozer:source:3","ruta-40-sem-ozer","/baza-znaniy/ruta-40-sem-ozer","Interpatagonia — Ruta de los Siete Lagos","https://www.interpatagonia.com/sanmartindelosandes/seven-lakes-route.html","en_source","not_recorded","not_recorded","not_recorded","en","практика и сезонность","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-40-sem-ozer-ne-speshite:source:1","ruta-40-sem-ozer-ne-speshite","/baza-znaniy/ruta-40-sem-ozer-ne-speshite","Маршруты-Дорога-семи-озёр-и-Рута-40.md — разделы «Практические советы» и «Частые ошибки»","","aggregator","not_recorded","not_recorded","not_recorded","ru","извлечено из готового лонгрида проекта","no_or_not_recorded","review_required","Content editor","content/knowledge-base/_index/content.json"
"ruta-azul:source:1","ruta-azul","/baza-znaniy/ruta-azul","Visit Argentina — Ruta Azul","https://www.argentina.travel/actividades/ruta-azul","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Fact checker","content/knowledge-base/_index/content.json"
"ruta-de-la-cultura-qom:source:1","ruta-de-la-cultura-qom","/baza-znaniy/ruta-de-la-cultura-qom","Visit Argentina — Ruta de la cultura qom","https://www.argentina.travel/actividades/ruta-de-la-cultura-qom","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-de-los-siete-lagos:source:1","ruta-de-los-siete-lagos","/baza-znaniy/ruta-de-los-siete-lagos","Visit Argentina — Ruta de los Siete Lagos","https://www.argentina.travel/actividades/ruta-de-los-siete-lagos","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-del-adobe-en-catamarca:source:1","ruta-del-adobe-en-catamarca","/baza-znaniy/ruta-del-adobe-en-catamarca","Visit Argentina — Ruta del Adobe en Catamarca","https://www.argentina.travel/actividades/ruta-del-adobe-en-catamarca","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Fact checker","content/knowledge-base/_index/content.json"
"ruta-del-artesano-en-tucuman:source:1","ruta-del-artesano-en-tucuman","/baza-znaniy/ruta-del-artesano-en-tucuman","Visit Argentina — Ruta del artesano en Tucumán","https://www.argentina.travel/actividades/ruta-del-artesano-en-tucuman","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-del-olivo-san-juan:source:1","ruta-del-olivo-san-juan","/baza-znaniy/ruta-del-olivo-san-juan","Visit Argentina — Ruta del Olivo, San Juan","https://www.argentina.travel/actividades/ruta-del-olivo-san-juan","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-del-vino-en-la-patagonia:source:1","ruta-del-vino-en-la-patagonia","/baza-znaniy/ruta-del-vino-en-la-patagonia","Visit Argentina — Ruta del Vino en la Patagonia","https://www.argentina.travel/actividades/ruta-del-vino-en-la-patagonia","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Fact checker","content/knowledge-base/_index/content.json"
"ruta-del-vino-en-san-juan:source:1","ruta-del-vino-en-san-juan","/baza-znaniy/ruta-del-vino-en-san-juan","Visit Argentina — Ruta del vino en San Juan","https://www.argentina.travel/actividades/ruta-del-vino-en-san-juan","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-del-vino-en-tucuman:source:1","ruta-del-vino-en-tucuman","/baza-znaniy/ruta-del-vino-en-tucuman","Visit Argentina — Ruta del vino en Tucumán","https://www.argentina.travel/actividades/ruta-del-vino-en-tucuman","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ruta-interlagos-san-juan:source:1","ruta-interlagos-san-juan","/baza-znaniy/ruta-interlagos-san-juan","Visit Argentina — Ruta Interlagos San Juan","https://www.argentina.travel/actividades/ruta-interlagos-san-juan","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"rutas-de-tierra-del-fuego:source:1","rutas-de-tierra-del-fuego","/baza-znaniy/rutas-de-tierra-del-fuego","Visit Argentina — Rutas de Tierra del Fuego","https://www.argentina.travel/actividades/rutas-de-tierra-del-fuego","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"argentina-migraciones-minors","s-detmi-po-argentine","/baza-znaniy/s-detmi-po-argentine","Argentina.gob.ar — выезд и въезд несовершеннолетних","https://www.argentina.gob.ar/migraciones/autorizacion-de-salida-del-pais-para-menores-de-edad","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-road-safety-child-seats","s-detmi-po-argentine","/baza-znaniy/s-detmi-po-argentine","Argentina.gob.ar — безопасность детей в автомобиле","https://www.argentina.gob.ar/seguridadvial/observatoriovialnacional/movilidad-segura-de-ninos-y-ninas-en-el-espacio-publico","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-emergency-911","s-detmi-po-argentine","/baza-znaniy/s-detmi-po-argentine","Argentina.gob.ar — 911 Emergencias","https://www.argentina.gob.ar/seguridad/911emergencias","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"sabores-de-chaco:source:1","sabores-de-chaco","/baza-znaniy/sabores-de-chaco","Visit Argentina — Sabores de Chaco","https://www.argentina.travel/actividades/sabores-de-chaco","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sabores-riojanos:source:1","sabores-riojanos","/baza-znaniy/sabores-riojanos","Visit Argentina — Sabores riojanos","https://www.argentina.travel/actividades/sabores-riojanos","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"jujuy-guides-salinas","salinas-grandes","/baza-znaniy/salinas-grandes","Ministerio de Cultura y Turismo de Jujuy — Manual para guías","https://www.turismo.jujuy.gob.ar/wp-content/uploads/Manual-para-Guias-Idoneos_v5.pdf","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"visit-argentina-salinas","salinas-grandes","/baza-znaniy/salinas-grandes","Visit Argentina — Salinas Grandes","https://www.argentina.travel/actividades/salinas-grandes","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"salinas-grandes-jujuy:source:1","salinas-grandes-jujuy","/baza-znaniy/salinas-grandes-jujuy","Visit Argentina — Salinas Grandes, Jujuy","https://www.argentina.travel/actividades/salinas-grandes-jujuy","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"salta-official-city","salta","/baza-znaniy/salta","Visit Salta — Ciudad de Salta","https://visit.turismosalta.gov.ar/post/ciudad-de-salta/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"salta-official-museums","salta","/baza-znaniy/salta","Visit Salta — Museos y centros de interpretación","https://visit.turismosalta.gov.ar/post/museos-y-centros-de-interpretacion/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"salta-kalchakskie-doliny-marshrut:source:1","salta-kalchakskie-doliny-marshrut","/baza-znaniy/salta-kalchakskie-doliny-marshrut","Национальный-парк-Лос-Кардонес.md — раздел «Советы местного гида»","","aggregator","not_recorded","not_recorded","not_recorded","ru","извлечено из готового лонгрида проекта","no_or_not_recorded","review_required","Content editor","content/knowledge-base/_index/content.json"
"salta-y-san-lorenzo:source:1","salta-y-san-lorenzo","/baza-znaniy/salta-y-san-lorenzo","Visit Argentina — Salta y San Lorenzo","https://www.argentina.travel/actividades/salta-y-san-lorenzo","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"salto-encantado:source:1","salto-encantado","/baza-znaniy/salto-encantado","Visit Argentina — Salto Encantado","https://www.argentina.travel/actividades/salto-encantado","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"saltos-del-mocona:source:1","saltos-del-mocona","/baza-znaniy/saltos-del-mocona","Министерство туризма Мисьонеса — Мокона","https://misiones.tur.ar/mocona/","official","not_recorded","not_recorded","not_recorded","es","оперативный статус парка и прогулки, доступ, тарифы и контакты","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"saltos-del-mocona:source:2","saltos-del-mocona","/baza-znaniy/saltos-del-mocona","ЮНЕСКО — биосферный резерват Яботи","https://www.unesco.org/en/mab/yaboti","official","not_recorded","not_recorded","not_recorded","en","природоохранный контекст территории","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-antonio-de-areco:source:1","san-antonio-de-areco","/baza-znaniy/san-antonio-de-areco","Visit Argentina — San Antonio de Areco","https://www.argentina.travel/actividades/san-antonio-de-areco","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-antonio-oeste:source:1","san-antonio-oeste","/baza-znaniy/san-antonio-oeste","Visit Argentina — San Antonio Oeste","https://www.argentina.travel/actividades/san-antonio-oeste","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-huan:source:1","san-huan","/baza-znaniy/san-huan","Wikipedia (ES) — Terremoto de San Juan de 1944","https://es.wikipedia.org/wiki/Terremoto_de_San_Juan_de_1944","aggregator","not_recorded","not_recorded","not_recorded","es","дата, магнитуда, разброс оценок числа жертв, создание Совета по реконструкции, сейсмостойкий градостроительный план","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-huan:source:2","san-huan","/baza-znaniy/san-huan","sisanjuan.gob.ar — A 82 años del terremoto de 1944","https://sisanjuan.gob.ar/23-prensa/2026-01-15/65802-a-82-anos-del-terremoto-de-1944-la-tragedia-que-desperto-la-mayor-solidaridad-del-pais","official","not_recorded","not_recorded","not_recorded","es","официальный провинциальный источник, годовщина, контекст национальной солидарности","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-huan:source:3","san-huan","/baza-znaniy/san-huan","Infobae — El histórico terremoto de San Juan: 10 mil muertos, una ciudad arrasada y la epopeya de la reconstrucción","https://www.infobae.com/sociedad/2023/01/15/el-historico-terremoto-de-san-juan-10-mil-muertos-una-ciudad-arrasada-y-la-epopeya-de-la-reconstruccion/","ru_media","not_recorded","not_recorded","not_recorded","es","оценка ~9-10 тысяч погибших, 80% разрушений города","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-huan:source:4","san-huan","/baza-znaniy/san-huan","Infobae — Un terremoto, una colecta y el primer encuentro entre Perón y Eva Duarte, previo al festival benéfico del Luna Park","https://www.infobae.com/sociedad/2026/01/18/un-terremoto-una-colecta-y-el-primer-encuentro-entre-peron-y-eva-duarte-previo-al-festival-benefico-del-luna-park/","ru_media","not_recorded","not_recorded","not_recorded","es","знакомство Перона и Эвы Дуарте 22 января 1944 года на благотворительном фестивале в Луна-Парк (Буэнос-Айрес) в пользу пострадавших от землетрясения в Сан-Хуане","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-huan:source:5","san-huan","/baza-znaniy/san-huan","Wine-Searcher / winetourism.com — San Juan wine region","https://www.winetourism.com/wine-appellation/san-juan/","en_source","not_recorded","not_recorded","not_recorded","en","San Juan — вторая по величине винная область Аргентины после Мендосы, ведущий сорт по площади — Сира, далее Бонарда, Каберне Совиньон, Мальбек","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-ignacio-mini:source:1","san-ignacio-mini","/baza-znaniy/san-ignacio-mini","Argentina.gob.ar — Ruinas Jesuíticas de San Ignacio Mini","https://www.argentina.gob.ar/capital-humano/cultura/monumentos/ruinas-jesuiticas-de-san-ignacio-mini","official","not_recorded","not_recorded","not_recorded","es","официальная историческая справка: основание 1610, изгнание иезуитов 1767, статус памятника","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-ignacio-mini:source:2","san-ignacio-mini","/baza-znaniy/san-ignacio-mini","UNESCO World Heritage Centre — Jesuit Missions of the Guaranis","https://whc.unesco.org/en/list/275","official","not_recorded","not_recorded","not_recorded","en","статус объекта Всемирного наследия с 1984, состав объекта: Сан-Игнасио-Мини, Санта-Ана, Нуэстра-Сеньора-де-Лорето, Санта-Мария-ла-Майор (Аргентина) + Сан-Мигел-дас-Мисойнс (Бразилия)","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-ignacio-mini:source:3","san-ignacio-mini","/baza-znaniy/san-ignacio-mini","Wikipedia (ES) — Misión jesuítica de San Ignacio Miní","https://es.wikipedia.org/wiki/Misi%C3%B3n_jesu%C3%ADtica_de_San_Ignacio_Min%C3%AD","aggregator","not_recorded","not_recorded","not_recorded","es","детали основания в 1610 на территории нынешней Бразилии, перенос 1632 и окончательное обустройство на нынешнем месте в 1696","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-ignacio-mini:source:4","san-ignacio-mini","/baza-znaniy/san-ignacio-mini","Iguazuturismo.com.ar — Ruinas de San Ignacio: entradas, horarios y precios","https://www.iguazuturismo.com.ar/ruinas-san-ignacio.html","es_source","not_recorded","not_recorded","not_recorded","es","актуальные (на 2026 год) цены на билеты, часы работы, расписание шоу света и звука","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-ignacio-mini:source:5","san-ignacio-mini","/baza-znaniy/san-ignacio-mini","Ruta0 — Posadas a San Ignacio / San Ignacio a Puerto Iguazú","https://www.ruta0.com/ruta/argentina/posadas-a-san-ignacio/","es_source","not_recorded","not_recorded","not_recorded","es","расстояния и время в пути от Посадаса и Пуэрто-Игуасу","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-jose:source:1","san-jose","/baza-znaniy/san-jose","Visit Argentina — San José","https://www.argentina.travel/actividades/san-jose","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-luis:source:1","san-luis","/baza-znaniy/san-luis","Argentina.gob.ar — Turismo en San Luis","https://www.argentina.travel/en/province/san-luis","official","not_recorded","not_recorded","not_recorded","es","общие сведения о провинции, климат","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-luis:source:2","san-luis","/baza-znaniy/san-luis","Agencia San Luis (ANSL) — Potrero de los Funes: sierras, ríos y una destacada infraestructura turística","https://agenciasanluis.com/2025/02/22/1028786-potrero-de-los-funes-sierras-rios-y-una-destacada-infraestructura-turistica/","es_source","not_recorded","not_recorded","not_recorded","es","расстояние от столицы, инфраструктура, активности","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-luis:source:3","san-luis","/baza-znaniy/san-luis","Wikipedia (es) — San Luis (Argentina)","https://es.wikipedia.org/wiki/San_Luis_%28Argentina%29","aggregator","not_recorded","not_recorded","not_recorded","es","координаты, аэропорт LUQ","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-martin-de-los-andes:source:1","san-martin-de-los-andes","/baza-znaniy/san-martin-de-los-andes","Visit Argentina — San Martín de Los Andes","https://www.argentina.travel/actividades/san-martin-de-los-andes","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-miguel-de-tucuman:source:1","san-miguel-de-tucuman","/baza-znaniy/san-miguel-de-tucuman","Kupibilet — Сан-Мигель-де-Тукуман: история, достопримечательности и советы туристам","https://www.kupibilet.ru/gid/argentina/san-migel-de-tukuman","ru_blog","not_recorded","not_recorded","not_recorded","ru","общая характеристика города, достопримечательности, аэропорт, практические советы, экономика (сахар, лимоны)","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-miguel-de-tucuman:source:2","san-miguel-de-tucuman","/baza-znaniy/san-miguel-de-tucuman","AllMyWorld — Северная Аргентина: город Сан-Мигель-де-Тукуман","https://allmyworld.ru/severnaya-argentina-san-migel-de-tukuman/","ru_blog","not_recorded","not_recorded","not_recorded","ru","историческая роль, общее описание","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-miguel-de-tucuman:source:3","san-miguel-de-tucuman","/baza-znaniy/san-miguel-de-tucuman","Wikipedia (EN) — San Miguel de Tucumán","https://en.wikipedia.org/wiki/San_Miguel_de_Tucum%C3%A1n","aggregator","not_recorded","not_recorded","not_recorded","en","дата и детали основания (1565, Диего де Вильярроэль), перенос города в 1685","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-miguel-de-tucuman:source:4","san-miguel-de-tucuman","/baza-znaniy/san-miguel-de-tucuman","Wikipedia (EN) — Tucumán Province","https://en.wikipedia.org/wiki/Tucum%C3%A1n_Province","aggregator","not_recorded","not_recorded","not_recorded","en","провинция — самая маленькая по площади (22 524 км²) и самая плотнонаселённая; сахарный тростник ~60% производства страны, лимоны — крупнейший производитель в мире","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-rafael:source:1","san-rafael","/baza-znaniy/san-rafael","Visit Argentina — San Rafael","https://www.argentina.travel/actividades/san-rafael","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"san-salvador-de-jujuy:source:1","san-salvador-de-jujuy","/baza-znaniy/san-salvador-de-jujuy","Visit Argentina — San Salvador de Jujuy","https://www.argentina.travel/actividades/san-salvador-de-jujuy","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sandboard-en-abra-pampa:source:1","sandboard-en-abra-pampa","/baza-znaniy/sandboard-en-abra-pampa","Visit Argentina — Sandboard en Abra Pampa","https://www.argentina.travel/actividades/sandboard-en-abra-pampa","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sandboard-en-las-dunas-de-saujil:source:1","sandboard-en-las-dunas-de-saujil","/baza-znaniy/sandboard-en-las-dunas-de-saujil","Visit Argentina — Sandboard en las dunas de Saujil","https://www.argentina.travel/actividades/sandboard-en-las-dunas-de-saujil","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santa-fe-official-tourism","santa-fe","/baza-znaniy/santa-fe","Ente Autárquico de Turismo de Santa Fe — Descubrí Santa Fe Capital","https://turismo.santafeciudad.gov.ar/descubri-santa-fe-capital/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"santa-fe-official-audioguides","santa-fe","/baza-znaniy/santa-fe","Municipalidad de Santa Fe — Paseos y audioguías","https://santafeciudad.gov.ar/secretaria-de-produccion-y-empleo/turismo/mi-ciudad-como-turista/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"santa-fe-official-visits","santa-fe","/baza-znaniy/santa-fe","Turismo Santa Fe Capital — Visitas y excursiones","https://turismo.santafeciudad.gov.ar/visitas-y-excursiones/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"santa-maria:source:1","santa-maria","/baza-znaniy/santa-maria","Visit Argentina — Santa María","https://www.argentina.travel/actividades/santa-maria","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santa-rosa:source:1","santa-rosa","/baza-znaniy/santa-rosa","Visit Argentina — Santa Rosa","https://www.argentina.travel/actividades/santa-rosa","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santa-rosa:source:2","santa-rosa","/baza-znaniy/santa-rosa","Municipalidad de Santa Rosa — Información general","https://www.santarosa.gob.ar/informacion-general/","official","not_recorded","not_recorded","not_recorded","es","основание города, транспортные связи, климат и городская инфраструктура","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santiago-del-estero:source:1","santiago-del-estero","/baza-znaniy/santiago-del-estero","Kupibilet — Сантьяго-дель-Эстеро: путеводитель по Аргентине","https://www.kupibilet.ru/gid/argentina/santiago-del-estero","ru_blog","not_recorded","not_recorded","not_recorded","ru","общая характеристика города, достопримечательности, логистика","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santiago-del-estero:source:2","santiago-del-estero","/baza-znaniy/santiago-del-estero","Casa Argentina en Valencia — Santiago del Estero, Madre de ciudades, fundada un 25 de julio de 1553","https://casaargentinavalencia.wordpress.com/santiago-del-estero-madre-de-ciudades-fundada-un-25-de-julio-de-1553/","es_source","not_recorded","not_recorded","not_recorded","es","дата основания, Франсиско де Агирре, титул Madre de Ciudades","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
