"id","component_file","source_line","source_column","interaction_kind","http_method","endpoint_pattern","source_signals","test_evidence","confidence","route_patterns","route_count"
"ba96e288e246876d","src/lib/bookings-api.ts","270","11","http_request","POST","/api/bookings/lookup/verify","fetch(""/api/bookings/lookup/verify"", { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ requestId, code }), })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"ca60ab3e28073772","src/lib/bookings-api.ts","280","11","http_request","UNRESOLVED","/api/bookings/lookup/results","fetch(""/api/bookings/lookup/results"", { cache: ""no-store"" })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"eba46fdb6f8440de","src/lib/bookings-api.ts","287","11","http_request","UNRESOLVED","/api/tripster/booking-request","fetch(""/api/tripster/booking-request"", { cache: ""no-store"" })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"7aa286b9ad4eae0b","src/lib/bookings-api.ts","294","11","http_request","UNRESOLVED","/api/youtravel/booking-request","fetch(""/api/youtravel/booking-request"", { cache: ""no-store"" })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"4b862c6487a207ff","src/lib/bookings-api.ts","303","11","http_request","POST","/api/youtravel/booking-request/[id]/refresh","fetch(`/api/youtravel/booking-request/${encodeURIComponent(id)}/refresh`, { method: ""POST"", })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"bfd8904b7db788a5","src/lib/cms/cms-cutover.ts","255","27","data_mutation","UPSERT","supabase_or_repository","supabase.from(""site_settings"").upsert( { key: ""site.features"", value: value as unknown as Json, updated_by: actorId, }, { onConflict: ""key"" } )","source_only","medium","/admin/system/settings|/blog|/blog/[slug]|/blog/authors|/blog/authors/[slug]|/blog/hub/[hubId]|/destinations|/destinations/[slug]|/guide/[slug]|/places|/places/[slug]","11"
"59ea524be7ae98ee","src/lib/cms/cms-ts-seed.ts","159","9","data_mutation","INSERT","supabase_or_repository","supabase.from(""content_revisions"").insert({ document_id: documentId, revision_number: (data?.revision_number ?? 0) + 1, title, body: body as Json, seo: seo as J","source_only","medium","/admin/content/documents","1"
"0754c33b4f22923e","src/lib/cms/cms-ts-seed.ts","212","31","data_mutation","UPDATE","supabase_or_repository","supabase .from(""content_documents"") .update({ title: entry.title, body: entry.body as Json, seo: entry.seo as Json, status, ","source_only","medium","/admin/content/documents","1"
"295d3524d459fdbd","src/lib/cms/cms-ts-seed.ts","249","29","data_mutation","INSERT","supabase_or_repository","supabase.from(""content_documents"").insert(row)","source_only","medium","/admin/content/documents","1"
"dfefedbb3c03faa1","src/lib/cms/cms-ts-seed.ts","299","31","data_mutation","UPDATE","supabase_or_repository","supabase .from(""content_documents"") .update({ title: entry.title, body: entry.body as Json, seo: entry.seo as Json, status, ","source_only","medium","/admin/content/documents","1"
"b4693c370cea23f4","src/lib/cms/cms-ts-seed.ts","336","29","data_mutation","INSERT","supabase_or_repository","supabase.from(""content_documents"").insert(row)","source_only","medium","/admin/content/documents","1"
"60b8cc0c49a94c60","src/lib/cms/cms-ts-seed.ts","440","31","data_mutation","UPDATE","supabase_or_repository","supabase .from(""content_documents"") .update({ title: entry.title, body: entry.body as Json, seo: entry.seo as Json, status, ","source_only","medium","/admin/content/documents","1"
"661292a2dcf5d073","src/lib/cms/cms-ts-seed.ts","477","29","data_mutation","INSERT","supabase_or_repository","supabase.from(""content_documents"").insert(row)","source_only","medium","/admin/content/documents","1"
"3b16678c7bad6936","src/lib/cms/cms-ts-seed.ts","526","31","data_mutation","UPDATE","supabase_or_repository","supabase .from(""content_documents"") .update({ title: entry.title, body: entry.body as Json, seo: entry.seo as Json, status, ","source_only","medium","/admin/content/documents","1"
"ce4f5f27b34a8050","src/lib/cms/cms-ts-seed.ts","563","29","data_mutation","INSERT","supabase_or_repository","supabase.from(""content_documents"").insert(row)","source_only","medium","/admin/content/documents","1"
"6928682f2cf94f16","src/lib/cms/knowledge-resolver.ts","252","7","data_mutation","DELETE","supabase_or_repository","byId.delete(document.slug)","source_only","medium","/baza-znaniy|/baza-znaniy/[slug]|/baza-znaniy/avtory|/baza-znaniy/avtory/[slug]|/baza-znaniy/poisk|/baza-znaniy/razdel/[slug]","6"
"71e6c4f296538232","src/lib/cms/knowledge-resolver.ts","257","7","data_mutation","DELETE","supabase_or_repository","byId.delete(document.slug)","source_only","medium","/baza-znaniy|/baza-znaniy/[slug]|/baza-znaniy/avtory|/baza-znaniy/avtory/[slug]|/baza-znaniy/poisk|/baza-znaniy/razdel/[slug]","6"
"fb64d78a669b5111","src/lib/conversations-api.ts","25","11","http_request","GET","/api/conversations/by-booking/[bookingId]","fetch(`/api/conversations/by-booking/${encodeURIComponent(bookingId)}`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"830e22fe4a015f88","src/lib/conversations-api.ts","34","11","http_request","GET","/api/conversations/[threadId]/messages","fetch(`/api/conversations/${encodeURIComponent(threadId)}/messages`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"088cd8e785a707eb","src/lib/conversations-api.ts","44","11","http_request","POST","/api/conversations/[threadId]/messages","fetch(`/api/conversations/${encodeURIComponent(threadId)}/messages`, { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ bod","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"a112d432ac3c230a","src/lib/conversations-api.ts","58","11","http_request","POST","/api/conversations/[threadId]/read","fetch(`/api/conversations/${encodeURIComponent(threadId)}/read`, { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ message","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"be93134e228762ea","src/lib/conversations-api.ts","72","11","http_request","POST","/api/conversations/[threadId]/typing","fetch(`/api/conversations/${encodeURIComponent(threadId)}/typing`, { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ typin","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"a8f7536e72625473","src/lib/conversations-api.ts","85","12","http_request","GET","/api/conversations/[threadId]/typing","fetch(`/api/conversations/${encodeURIComponent(threadId)}/typing`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"1b94e9e954707070","src/lib/conversations-api.ts","98","11","http_request","GET","/api/conversations/inbox?[paramstoString]","fetch(`/api/conversations/inbox?${params.toString()}`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"ce583baad3e493f0","src/lib/conversations-api.ts","110","11","http_request","GET","/api/conversations/inbox?[paramstoString]","fetch(`/api/conversations/inbox?${params.toString()}`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","27"
"619e39496e98ad61","src/lib/currency.ts","123","23","http_request","GET","/api/exchange-rates","fetch(""/api/exchange-rates"")","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"6eb6cb01e2d1b86c","src/lib/exchange-rates.ts","44","28","http_request","UNRESOLVED","dynamic","fetch(FRANKFURTER_URL, { next: { revalidate: REVALIDATE_SECONDS }, signal: AbortSignal.timeout(10_000), })","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"f1fba633d991e549","src/lib/favorites-store.ts","206","26","http_request","GET","/api/favorites","fetch(""/api/favorites"", { method: ""GET"", credentials: ""same-origin"", cache: ""no-store"", })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"38ecc493b7c2d1fd","src/lib/favorites-store.ts","232","26","http_request","POST","/api/favorites","fetch(""/api/favorites"", { method: ""POST"", credentials: ""same-origin"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ items }), })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"c48dcb9c7ac830c7","src/lib/favorites-store.ts","248","26","http_request","DELETE","/api/favorites","fetch(""/api/favorites"", { method: ""DELETE"", credentials: ""same-origin"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify(item), })","source_only","high","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"f3c304cb4494fd47","src/lib/feature-flags/server.ts","64","7","data_mutation","DELETE","supabase_or_repository","flagRetryAfter.delete(flagKey)","source_only","medium","/","1"
"e29acb51fa27a1ad","src/lib/feature-flags/server.ts","74","48","data_mutation","DELETE","supabase_or_repository","flagInFlight.delete(flagKey)","source_only","medium","/","1"
"1daea7614ccbbfc7","src/lib/feature-flags/server.ts","89","18","data_mutation","UPDATE","supabase_or_repository","createHash(""sha256"") .update(`${flagKey}:${userId}`, ""utf8"")","source_only","medium","/","1"
"3817463953291416","src/lib/feature-flags/server.ts","120","3","data_mutation","DELETE","supabase_or_repository","flagCache.delete(normalizedKey)","source_only","medium","/","1"
"95d3f18c41d9ea21","src/lib/feature-flags/server.ts","121","3","data_mutation","DELETE","supabase_or_repository","flagInFlight.delete(normalizedKey)","source_only","medium","/","1"
"5c74fd322b04688e","src/lib/feature-flags/server.ts","122","3","data_mutation","DELETE","supabase_or_repository","flagRetryAfter.delete(normalizedKey)","source_only","medium","/","1"
"21623179c78b4019","src/lib/flights/wl-search-params.ts","328","33","data_mutation","DELETE","supabase_or_repository","searchParams.delete(key)","source_only","medium","/destinations/[slug]|/embed/flights/wl|/excursions/[slug]|/excursions/city/[citySlug]|/flights|/flights/[route]|/guide/[slug]|/mapa-argentina|/organizer/tours/[id]/preview|/tours/[slug]","10"
"ac41bdc3d3747395","src/lib/forum/forum-server.ts","278","54","data_mutation","INSERT","supabase_or_repository","supabase .from(""forum_threads"") .insert({ category_id: category.id, author_id: input.authorId, title: titleResult.title, })","source_only","medium","/admin/marketplace/moderation|/forum|/forum/[category]|/forum/[category]/[threadId]","4"
"f28e52557b66a85d","src/lib/forum/forum-server.ts","292","50","data_mutation","INSERT","supabase_or_repository","supabase .from(""forum_posts"") .insert({ thread_id: thread.id, author_id: input.authorId, body: bodyResult.body, })","source_only","medium","/admin/marketplace/moderation|/forum|/forum/[category]|/forum/[category]/[threadId]","4"
"36b4c1d4a6d2ff99","src/lib/forum/forum-server.ts","361","50","data_mutation","INSERT","supabase_or_repository","supabase .from(""forum_posts"") .insert({ thread_id: thread.id, author_id: input.authorId, body: bodyResult.body, })","source_only","medium","/admin/marketplace/moderation|/forum|/forum/[category]|/forum/[category]/[threadId]","4"
"a973eb7acff27fb9","src/lib/forum/forum-server.ts","485","54","data_mutation","INSERT","supabase_or_repository","supabase .from(""forum_post_reports"") .insert({ post_id: input.postId, reporter_user_id: input.reporterUserId, reason: input.reason, details: input.d","source_only","medium","/admin/marketplace/moderation|/forum|/forum/[category]|/forum/[category]/[threadId]","4"
"96035f0b408c4034","src/lib/group-trips-api.ts","25","21","http_request","GET","/api/group-trips[qsqs]","fetch(`/api/group-trips${qs ? `?${qs}` : """"}`)","source_only","high","/excursions/[slug]|/organizer/group-trips|/organizer/tours/[id]/preview|/profile/group-trips|/tours/[slug]","5"
"99ff059c3d6de931","src/lib/group-trips-api.ts","36","21","http_request","POST","/api/group-trips","fetch(""/api/group-trips"", { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify(input), })","source_only","high","/excursions/[slug]|/organizer/group-trips|/organizer/tours/[id]/preview|/profile/group-trips|/tours/[slug]","5"
"6380296d941aaf3d","src/lib/group-trips-api.ts","49","21","http_request","POST","/api/group-trips/[listingId]/join","fetch(`/api/group-trips/${encodeURIComponent(listingId)}/join`, { method: ""POST"", })","source_only","high","/excursions/[slug]|/organizer/group-trips|/organizer/tours/[id]/preview|/profile/group-trips|/tours/[slug]","5"
"92226664367a7330","src/lib/group-trips-api.ts","60","21","http_request","POST","/api/group-trips/[listingId]/leave","fetch(`/api/group-trips/${encodeURIComponent(listingId)}/leave`, { method: ""POST"", })","source_only","high","/excursions/[slug]|/organizer/group-trips|/organizer/tours/[id]/preview|/profile/group-trips|/tours/[slug]","5"
"452d4f69b33c9def","src/lib/group-trips-api.ts","74","21","http_request","PATCH","/api/organizer/group-trips/[listingId]","fetch(`/api/organizer/group-trips/${encodeURIComponent(listingId)}`, { method: ""PATCH"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ action }","source_only","high","/excursions/[slug]|/organizer/group-trips|/organizer/tours/[id]/preview|/profile/group-trips|/tours/[slug]","5"
"cf76740ada93fc0d","src/lib/map-thematic-loader.ts","82","23","http_request","UNRESOLVED","dynamic","fetch(url, { cache: ""force-cache"" })","source_only","medium","/mapa-argentina","1"
"ea49e29eb8fe4c02","src/lib/map-thematic-loader.ts","94","23","http_request","HEAD","dynamic","fetch(url, { method: ""HEAD"", cache: ""force-cache"" })","source_only","medium","/mapa-argentina","1"
"49e1a3a75ab03166","src/lib/map-thematic-loader.ts","201","3","data_mutation","DELETE","supabase_or_repository","loading.delete(layerId)","source_only","medium","/mapa-argentina","1"
"83a3213e1eb52ccb","src/lib/media/partner-image-proxy.ts","47","28","http_request","UNRESOLVED","dynamic","fetch(current, { ...init, redirect: ""manual"", cache: ""no-store"", })","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"7f4a42eaab5726aa","src/lib/notifications/email-delivery.ts","142","54","data_mutation","UPDATE","supabase_or_repository","table .update({ status: ""sending"", attempts: row.attempts + 1, last_attempt_at: new Date().toISOString() })","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"f7b2d37a4ca5c9eb","src/lib/notifications/email-delivery.ts","151","28","http_request","POST","dynamic","fetch(RESEND_ENDPOINT, { method: ""POST"", headers: { Authorization: `Bearer ${config.apiKey}`, ""Content-Type"": ""application/json"", ""Idempotency-K","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"5ee160e5fa38455a","src/lib/notifications/email-delivery.ts","171","13","data_mutation","UPDATE","supabase_or_repository","table .update({ status: ""delivered"", delivered_at: new Date().toISOString(), provider_message_id: responseBody?.id ?? null, last_err","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"3fe244eb2f6d90c2","src/lib/notifications/email-delivery.ts","187","11","data_mutation","UPDATE","supabase_or_repository","table .update({ status: attempts >= EMAIL_MAX_ATTEMPTS ? ""dead"" : ""failed"", last_error: `Resend HTTP ${response.status}`, next_attempt_at: attempts >=","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"4e2e659cd5a3afd9","src/lib/notifications/email-delivery.ts","197","11","data_mutation","UPDATE","supabase_or_repository","table .update({ status: attempts >= EMAIL_MAX_ATTEMPTS ? ""dead"" : ""failed"", last_error: error instanceof Error ? error.message.slice(0, 1000) : ""Email deliver","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"69bce2097747a070","src/lib/notifications/email-delivery.ts","229","35","data_mutation","INSERT","supabase_or_repository","(supabase as any) .from(""email_delivery_outbox"") .insert({ from_email: from, recipients: input.to, subject: input.subject, html_body: ht","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"914a85b7b301ac32","src/lib/notifications/email-delivery.ts","331","9","data_mutation","UPDATE","supabase_or_repository","table .update({ status: ""failed"", next_attempt_at: new Date().toISOString(), last_error: ""Stale sending lease"" })","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"4acd3f3456afc8f4","src/lib/notifications/email-delivery.ts","338","9","data_mutation","DELETE","supabase_or_repository","table.delete()","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"c690a96dbf0e0c85","src/lib/notifications/email-delivery.ts","339","9","data_mutation","DELETE","supabase_or_repository","table.delete()","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"78eb21394abf6450","src/lib/notifications/notifications-api.ts","19","21","http_request","UNRESOLVED","/api/notifications?[paramstoString]","fetch(`/api/notifications?${params.toString()}`, { credentials: ""same-origin"", })","source_only","high","/admin/operations/bookings|/booking/pay/[token]|/booking/pay/[token]/result|/booking/travelers/[token]|/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|…","32"
"3fccd91400691aa2","src/lib/notifications/notifications-api.ts","36","21","http_request","PATCH","/api/notifications","fetch(""/api/notifications"", { method: ""PATCH"", credentials: ""same-origin"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify(input), })","source_only","high","/admin/operations/bookings|/booking/pay/[token]|/booking/pay/[token]/result|/booking/travelers/[token]|/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|…","32"
"5b5e43a481bb6862","src/lib/notifications/notifications-api.ts","54","21","http_request","PATCH","/api/notifications/preferences","fetch(""/api/notifications/preferences"", { method: ""PATCH"", credentials: ""same-origin"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify(input),","source_only","high","/admin/operations/bookings|/booking/pay/[token]|/booking/pay/[token]/result|/booking/travelers/[token]|/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|…","32"
"4042dc50d6d672f2","src/lib/notifications/notifications-server.ts","102","11","data_mutation","UPSERT","supabase_or_repository","supabase.from(""notification_preferences"").upsert(rows, { onConflict: ""user_id,channel,category"", })","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"17684e7fafe65b0b","src/lib/notifications/notifications-server.ts","141","9","data_mutation","UPSERT","supabase_or_repository","supabase.from(""notification_preferences"").upsert( { user_id: userId, channel: ""email"", category, enabled: false, updated_at: new Date().toISOStrin","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"5ac7ae75a04d6f57","src/lib/notifications/notifications-server.ts","247","27","data_mutation","UPDATE","supabase_or_repository","supabase .from(""notification_events"") .update({ read_at: now })","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"615c855ed1b38bea","src/lib/notifications/notifications-server.ts","263","33","data_mutation","UPDATE","supabase_or_repository","supabase .from(""notification_events"") .update({ read_at: now })","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"e0644636b029563e","src/lib/notifications/notifications-server.ts","300","29","data_mutation","INSERT","supabase_or_repository","supabase.from(""notification_events"").insert({ user_id: input.userId, dedupe_key: input.dedupeKey, event_type: input.eventType, category: input.category, ","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"03890d9f07c05480","src/lib/notifications/unsubscribe-token.ts","30","10","data_mutation","UPDATE","supabase_or_repository","createHmac(""sha256"", secret).update(encodedPayload)","source_only","medium","/admin/marketplace/moderation|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/excursions/[slug]|/organizer/tours/[id]/preview|/places/[slug]|/tours/[slug]|/tours/region/iguazu","11"
"5899be70296d0d7f","src/lib/ops/ops-status.ts","163","3","client_navigation","","dynamic","cronRouteRingBuffer.push(...entries.slice(-CRON_ROUTE_RING_LIMIT))","source_only","medium","/admin|/admin/system/settings","2"
"58e51f9300226a49","src/lib/ops/ops-status.ts","191","3","client_navigation","","dynamic","cronRouteRingBuffer.push({ ...entry, route, })","source_only","medium","/admin|/admin/system/settings","2"
"7be730844963ffc6","src/lib/ops/ops-status.ts","229","9","data_mutation","UPDATE","supabase_or_repository","createHash(""sha256"").update(`${entry.route}:${message}`)","source_only","medium","/admin|/admin/system/settings","2"
"f52de21223699bba","src/lib/ops/ops-status.ts","232","29","data_mutation","INSERT","supabase_or_repository","(supabase as any).from(""ops_cron_runs"").insert({ route: entry.route, started_at: startedAt, finished_at: finishedAt.toISOString(), status: entry.ok ? ""succe","source_only","medium","/admin|/admin/system/settings","2"
"81c4d6b1357c4681","src/lib/organizer-inbox.ts","215","26","http_request","GET","/api/organizer/inbox?filter=[filter]","fetch(`/api/organizer/inbox?filter=${encodeURIComponent(filter)}`)","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","17"
"b2568b343fe08c43","src/lib/organizer-inbox.ts","231","26","http_request","PATCH","/api/organizer/inbox","fetch(""/api/organizer/inbox"", { method: ""PATCH"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ itemKey }), })","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","17"
"26a7b036a35b2537","src/lib/organizer-inbox.ts","243","26","http_request","PATCH","/api/organizer/inbox","fetch(""/api/organizer/inbox"", { method: ""PATCH"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ itemKeys }), })","source_only","high","/organizer|/organizer/analytics|/organizer/apartments|/organizer/articles|/organizer/articles/[id]/edit|/organizer/bookings|/organizer/bookings/[id]|/organizer/finance|/organizer/group-trips|/organizer/integrations|/organizer/messages|/organizer/payments|…","17"
"9b5909235924b3a9","src/lib/organizer-product-media-client.ts","24","26","http_request","POST","/api/organizer/tours/[productId]/media","fetch( `/api/organizer/tours/${encodeURIComponent(productId)}/media`, { method: ""POST"", body: form, credentials: ""same-origin"" } )","source_only","high","/organizer/settings|/organizer/tours/[id]/edit","2"
"252d17bc9219835e","src/lib/organizer-tour-draft-api.ts","52","11","http_request","GET","/api/organizer/tours/[tourId]/draft","fetch(`/api/organizer/tours/${encodeURIComponent(tourId)}/draft`, { method: ""GET"", credentials: ""same-origin"", })","source_only","high","/organizer/tours|/organizer/tours/[id]/edit","2"
"f87fa7606906f28f","src/lib/organizer-tour-draft-api.ts","64","26","http_request","PATCH","/api/organizer/tours/[tourId]/draft","fetch(`/api/organizer/tours/${encodeURIComponent(input.tourId)}/draft`, { method: ""PATCH"", headers: { ""Content-Type"": ""application/json"" }, credentials: ""same-origin"", ","source_only","high","/organizer/tours|/organizer/tours/[id]/edit","2"
